001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;APDS-9006-020;intensity;3
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;SPV1840LR5H-B;intensity;58.21
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;TSYS01;temperature;6.54
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;BMP180;pressure;1042.88
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;BMP180;temperature;28.0
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;HIH4030;humidity;64.77
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;TSL260RD;intensity;9733
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;HMC5883L;magnetic_field.x;-0.15
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;HMC5883L;magnetic_field.z;-0.23
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;TSL250RD-LS;intensity;9733
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;TMP421;temperature;13.06
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;HIH6130;temperature;3.12
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;HIH6130;humidity;24.65
001e0610bbe5;2018/02/25 00:01:06;coresense:4;frame;MLX75305;intensity;666
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;ML8511;intensity;9733
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;HTU21D;temperature;6.45
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;HTU21D;humidity;82.13
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;MMA8452Q;acceleration.y;-0.9893
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;MMA8452Q;acceleration.x;-0.0127
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;MMA8452Q;acceleration.z;0.0215
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;TSL250RD-AS;intensity;4
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;TMP112;temperature;6.81
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;PR103J2;temperature;6.9
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;APDS-9006-020;intensity;2
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;SPV1840LR5H-B;intensity;58.21
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;TSYS01;temperature;6.53
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;BMP180;pressure;1042.87
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;BMP180;temperature;28.0
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;HIH4030;humidity;63.88
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;TSL260RD;intensity;9732
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;HMC5883L;magnetic_field.x;-0.15
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;HMC5883L;magnetic_field.z;-0.22
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;TSL250RD-LS;intensity;9732
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;TMP421;temperature;13.06
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;HIH6130;temperature;3.12
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;HIH6130;humidity;24.65
001e0610bbe5;2018/02/25 00:01:31;coresense:4;frame;MLX75305;intensity;664
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;ML8511;intensity;9733
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;HTU21D;temperature;6.54
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;HTU21D;humidity;81.78
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;MMA8452Q;acceleration.y;-0.9922
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;MMA8452Q;acceleration.x;-0.0156
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;MMA8452Q;acceleration.z;0.0254
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;TSL250RD-AS;intensity;4
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;TMP112;temperature;6.88
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;PR103J2;temperature;7.0
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;APDS-9006-020;intensity;3
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;SPV1840LR5H-B;intensity;58.3
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;TSYS01;temperature;6.65
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;BMP180;pressure;1042.86
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;BMP180;temperature;28.1
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;HIH4030;humidity;65.07
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;TSL260RD;intensity;9733
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;HMC5883L;magnetic_field.x;-0.15
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;HMC5883L;magnetic_field.z;-0.23
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;TSL250RD-LS;intensity;9733
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;TMP421;temperature;13.12
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;HIH6130;temperature;3.12
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;HIH6130;humidity;24.65
001e0610bbe5;2018/02/25 00:01:57;coresense:4;frame;MLX75305;intensity;662
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;ML8511;intensity;9733
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;HTU21D;temperature;6.52
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;HTU21D;humidity;81.89
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;MMA8452Q;acceleration.y;-0.9873
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;MMA8452Q;acceleration.x;-0.0166
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;MMA8452Q;acceleration.z;0.0234
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;TSL250RD-AS;intensity;4
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;TMP112;temperature;6.88
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;PR103J2;temperature;6.9
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;APDS-9006-020;intensity;2
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;SPV1840LR5H-B;intensity;58.37
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;TSYS01;temperature;6.61
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;BMP180;pressure;1042.86
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;BMP180;temperature;28.1
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;HIH4030;humidity;65.07
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;TSL260RD;intensity;9733
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;HMC5883L;magnetic_field.x;-0.15
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;HMC5883L;magnetic_field.z;-0.23
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;TSL250RD-LS;intensity;9733
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;TMP421;temperature;13.12
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;HIH6130;temperature;3.12
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;HIH6130;humidity;24.65
001e0610bbe5;2018/02/25 00:02:23;coresense:4;frame;MLX75305;intensity;663
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;ML8511;intensity;9732
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;HTU21D;temperature;6.5
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;HTU21D;humidity;81.52
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;MMA8452Q;acceleration.y;-0.9854
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;MMA8452Q;acceleration.x;-0.0186
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;MMA8452Q;acceleration.z;0.0146
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;TSL250RD-AS;intensity;4
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;TMP112;temperature;6.88
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;PR103J2;temperature;7.0
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;APDS-9006-020;intensity;3
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;SPV1840LR5H-B;intensity;58.19
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;TSYS01;temperature;6.63
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;BMP180;pressure;1042.76
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;BMP180;temperature;28.1
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;HIH4030;humidity;65.07
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;TSL260RD;intensity;9733
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;HMC5883L;magnetic_field.x;-0.14
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;HMC5883L;magnetic_field.z;-0.24
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;TSL250RD-LS;intensity;9733
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;TMP421;temperature;13.12
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;HIH6130;temperature;3.12
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;HIH6130;humidity;24.65
001e0610bbe5;2018/02/25 00:02:48;coresense:4;frame;MLX75305;intensity;663
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;ML8511;intensity;9732
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;HTU21D;temperature;6.54
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;HTU21D;humidity;81.45
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;MMA8452Q;acceleration.y;-0.9893
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;MMA8452Q;acceleration.x;-0.0156
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;MMA8452Q;acceleration.z;0.0273
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;TSL250RD-AS;intensity;5
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;TMP112;temperature;6.88
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;PR103J2;temperature;7.0
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;APDS-9006-020;intensity;3
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;SPV1840LR5H-B;intensity;58.08
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;TSYS01;temperature;6.67
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;BMP180;pressure;1042.72
